agency_cd,site_no,Datetime,Mean_CFS,71316_00060_00003_cd
USGS,4174518,2000-03-08,2.40,A
USGS,4174518,2000-03-09,2.30,A
USGS,4174518,2000-03-10,2.10,A
USGS,4174518,2000-03-11,1.90,A
USGS,4174518,2000-03-12,1.70,A
USGS,4174518,2000-03-13,1.80,A
USGS,4174518,2000-03-14,1.90,A
USGS,4174518,2000-03-15,4.60,A
USGS,4174518,2000-03-16,14.0,A
USGS,4174518,2000-03-17,4.30,A
USGS,4174518,2000-03-18,2.30,A
USGS,4174518,2000-03-19,3.70,A
USGS,4174518,2000-03-20,15.0,A
USGS,4174518,2000-03-21,8.50,A
USGS,4174518,2000-03-22,4.70,A
USGS,4174518,2000-03-23,3.60,A
USGS,4174518,2000-03-24,3.10,A
USGS,4174518,2000-03-25,2.90,A
USGS,4174518,2000-03-26,2.00,A
USGS,4174518,2000-03-27,5.50,A
USGS,4174518,2000-03-28,3.20,A
USGS,4174518,2000-03-29,2.30,A
USGS,4174518,2000-03-30,1.90,A
USGS,4174518,2000-03-31,1.90,A
USGS,4174518,2000-04-01,1.80,A
USGS,4174518,2000-04-02,2.20,A
USGS,4174518,2000-04-03,2.30,A
USGS,4174518,2000-04-04,2.30,A
USGS,4174518,2000-04-05,2.00,A
USGS,4174518,2000-04-06,1.90,A
USGS,4174518,2000-04-07,8.80,A
USGS,4174518,2000-04-08,15.0,A
USGS,4174518,2000-04-09,4.90,A
USGS,4174518,2000-04-10,3.10,A
USGS,4174518,2000-04-11,5.80,A
USGS,4174518,2000-04-12,4.20,A
USGS,4174518,2000-04-13,3.00,A
USGS,4174518,2000-04-14,2.80,A
USGS,4174518,2000-04-15,2.20,A
USGS,4174518,2000-04-16,2.10,A
USGS,4174518,2000-04-17,2.50,A
USGS,4174518,2000-04-18,2.30,A
USGS,4174518,2000-04-19,2.50,A
USGS,4174518,2000-04-20,130,A
USGS,4174518,2000-04-21,48.0,A
USGS,4174518,2000-04-22,21.0,A
USGS,4174518,2000-04-23,11.0,A
USGS,4174518,2000-04-24,8.00,A
USGS,4174518,2000-04-25,5.30,A
USGS,4174518,2000-04-26,4.10,A
USGS,4174518,2000-04-27,3.80,A
USGS,4174518,2000-04-28,3.20,A
USGS,4174518,2000-04-29,3.00,A
USGS,4174518,2000-04-30,2.40,A
USGS,4174518,2000-05-01,26.0,A
USGS,4174518,2000-05-02,11.0,A
USGS,4174518,2000-05-03,3.60,A
USGS,4174518,2000-05-04,2.60,A
USGS,4174518,2000-05-05,2.20,A
USGS,4174518,2000-05-06,2.00,A
USGS,4174518,2000-05-07,2.60,A
USGS,4174518,2000-05-08,3.30,A
USGS,4174518,2000-05-09,53.0,A
USGS,4174518,2000-05-10,60.0,A
USGS,4174518,2000-05-11,18.0,A
USGS,4174518,2000-05-12,12.0,A
USGS,4174518,2000-05-13,10.0,A
USGS,4174518,2000-05-14,4.10,A
USGS,4174518,2000-05-15,2.90,A
USGS,4174518,2000-05-16,8.10,A
USGS,4174518,2000-05-17,7.00,A
USGS,4174518,2000-05-18,58.0,A
USGS,4174518,2000-05-19,91.0,A
USGS,4174518,2000-05-20,16.0,A
USGS,4174518,2000-05-21,7.50,A
USGS,4174518,2000-05-22,5.90,A
USGS,4174518,2000-05-23,6.80,A
USGS,4174518,2000-05-24,4.00,A
USGS,4174518,2000-05-25,2.80,A
USGS,4174518,2000-05-26,2.20,A
USGS,4174518,2000-05-27,2.10,A
USGS,4174518,2000-05-28,35.0,A
USGS,4174518,2000-05-29,6.80,A
USGS,4174518,2000-05-30,3.40,A
USGS,4174518,2000-05-31,23.0,A
USGS,4174518,2000-06-01,9.30,A
USGS,4174518,2000-06-02,2.90,A
USGS,4174518,2000-06-03,1.90,A
USGS,4174518,2000-06-04,1.60,A
USGS,4174518,2000-06-05,40.0,A
USGS,4174518,2000-06-06,20.0,A
USGS,4174518,2000-06-07,5.60,A
